field_1,Site,Sample_ID,Date_ddPCR,Sample.type,State,Well,Lab_ID,Target,Concentrat,Status,Experiment,Supermix,DyeName.s.,Accepted_D,Positives.,Negatives.,Concentr_1,Accepted_1,Positive_1,Negative_1,Concentr_2,Accepted_2,Positive_2,Negative_2,freq,Infected,Bd.load_co,Comments.x,GPS,Collection,DOY,Time,Hg_mean,Coloration,Size,Frog_posit,Sex,Male,Weight,SVL,leaf_litte,ground_veg,small_trun,large_trun,fallen_tre,woody,phyto,Type_phyto,Microhab_t,Ambient_te,canopy_ID,canopy_cov,Comments.y,DateTimeS,Elevation,DateTime,Lon,Lat,dist_to_ph,dist_to_tr,coords.x1,coords.x2,distance.y,dist_km,min_spent,hrs_spent,frogs_obse,ind_obs,ind_per_km,Area_m,Area_ha,HFI,SMI.rob,scaled_SMI.rob,DNA_ng.ml
213,Petit Matoury,23-Dt-056,27/07/2023,Frog swab,Wild,B05,DT113,Bd,0.059055321,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19922,1,19921,0,17216,0,17216,NA,NA,NA,NA,2,No,0,,455,28/01/2023,28,12:40,1.38,lightblue,Small,Under palm bract,Male,1,3.1,3.69,90,2,3,0,0,45,FALSE,NA,24.5,25,IMG_3734,94.39,,46:53.0,87.699806,1/28/2023 15:46,-52.350621,4.896193,13.51322707,12.03929261,1016046.341,542979.6836,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.54293662,-0.796083476,5.1
214,Petit Matoury,23-Dt-057,27/07/2023,Frog swab,Wild,C05,DT114,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19697,0,19697,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,456,28/01/2023,28,12:40,1.38,lightblue,Small,Under palm bract,Female,0,3.6,3.59,90,2,3,0,0,45,FALSE,NA,24.5,25,IMG_3734,94.39,,46:55.0,87.688362,1/28/2023 15:46,-52.350609,4.896188,12.17504376,11.48193695,1016047.68,542979.1383,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.681757067,0.441668653,6.96
215,Petit Matoury,23-Dt-054,27/07/2023,Frog swab,Wild,H04,DT111,Bd,2027.099487,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17163,14099,3064,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,2027.099487,,453,28/01/2023,28,11:00,1.38,lightblue,Small,"On soil, next to fallen tree",Male,1,2.26,3.23,40,35,4,0,1,45,FALSE,NA,24.5,24.5,IMG_3722,94.83,,00:40.0,76.949867,1/28/2023 14:00,-52.350936,4.89662,4.495061139,4.04465533,1016010.974,543026.7947,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.578059756,0.038283122,too low
216,Petit Matoury,23-Dt-062,27/07/2023,Frog swab,Wild,G08,DT144,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20137,0,20137,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,465,29/01/2023,29,10:40,1.38,lightblue,Small,Under dead log,Male,1,3.04,3.42,80,15,4,0,1,40,FALSE,NA,23.8,24.2,IMG_3764,93.78,,39:27.0,69.825958,1/29/2023 13:39,-52.35097,4.896677,9.210977952,3.466659603,1016007.148,543033.0898,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.660888985,0.498707577,too low
217,Petit Matoury,23-Dt-063,27/07/2023,Frog swab,Wild,H08,DT145,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20864,0,20864,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,466,29/01/2023,29,11:35,1.38,lightblue,Small,Under fallen log,Male,1,3.04,3.67,50,20,2,0,1,20,FALSE,NA,23.5,24.6,IMG_3769,95.3,,42:59.0,63.85743,1/29/2023 14:42,-52.349854,4.896357,23.20377238,11.83263935,1016131.532,542998.4635,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.54072292,-0.793751432,5.94
218,Petit Matoury,23-Dt-065,27/07/2023,Frog swab,Wild,B09,DT147,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18886,0,18886,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,468,29/01/2023,29,13:00,1.38,lightblue,Small,Under fallen log,Female,0,2.76,3.45,95,5,2,0,1,45,FALSE,NA,24.2,25.5,IMG_3775,96.71,,03:01.0,84.569054,1/29/2023 16:03,-52.350634,4.895775,27.78642771,19.26626316,1016045.217,542933.3173,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.585295326,-0.182415039,5.78
219,Petit Matoury,23-Dt-066,27/07/2023,Frog swab,Wild,C09,DT148,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20450,0,20450,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,469,29/01/2023,29,13:30,1.38,lightblue,Small,Leaf litter,Female,0,3.92,3.82,80,2,2,1,1,40,FALSE,NA,25,25,IMG_3784,94.08,With eggs,29:56.0,93.548172,1/29/2023 16:29,-52.350541,4.896718,18.19918084,5.911978448,1016054.836,543037.9679,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.62215926,-0.307463288,5.84
220,Petit Matoury,23-Dt-067,27/07/2023,Frog swab,Wild,D09,DT149,Bd,1.130135179,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18747,18,18729,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,1.130135179,,470,29/01/2023,29,15:00,1.38,lightblue,Small,"Leaf litter, next to palm base",Male,1,1.64,3.25,60,5,2,0,0,10,FALSE,NA,24.8,25.2,IMG_3789,93.06,,03:07.0,85.914879,1/29/2023 18:03,-52.350875,4.896555,11.11029991,10.28421565,1016017.809,543019.6333,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.412175944,-1.465111762,6.5
221,Petit Matoury,23-Dt-058,27/07/2023,Frog swab,Wild,D05,DT115,Bd,3.375814438,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19893,57,19836,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,3.375814438,,457,28/01/2023,28,13:15,1.38,lightblue,Small,"Tree root, next to artificial phyto",Female,0,1.88,3.08,100,25,4,1,0,15,TRUE,artificial phyto,24.4,24.7,IMG_3737,96.12,,16:09.0,87.666161,1/28/2023 16:16,-52.350642,4.896581,1.442380951,11.2863384,1016043.707,543022.6966,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.550509872,-0.004881789,5.12
222,Petit Matoury,23-Dt-059,27/07/2023,Frog swab,Wild,E05,DT116,Bd,442.4258728,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18147,5688,12459,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,442.4258728,,460,28/01/2023,28,13:55,1.38,lightblue,Small,Inside artificial phyto,Male,1,2.05,3.17,90,35,4,1,0,15,TRUE,artificial phyto,24.2,24.2,IMG_3748,94.99,,56:22.0,88.250023,1/28/2023 16:56,-52.35062,4.896952,3.22778737,17.53293603,1016045.868,543063.8576,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.553071435,-0.105719652,5.74
223,Petit Matoury,23-Dt-060,27/07/2023,Frog swab,Wild,F05,DT117,Bd,6.814231396,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18527,107,18420,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,6.814231396,,461,28/01/2023,28,14:20,1.38,lightblue,Small,Under fallen log,Female,0,2.89,3.23,40,70,1,0,1,45,FALSE,NA,23.4,22.6,IMG_3751,93.55,,24:36.0,85.475403,1/28/2023 17:24,-52.350263,4.896631,30.34115269,34.57319082,1016085.826,543028.5343,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.739200308,1.479929901,5.86
224,Petit Matoury,23-Dt-061,27/07/2023,Frog swab,Wild,G05,DT118,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19324,0,19324,0,19440,0,19440,0.064128563,18346,1,18345,3,No,0,,462,28/01/2023,28,14:44,1.38,lightblue,Small,Inside soil hole,Male,1,2.81,3.61,35,30,8,0,1,20,FALSE,NA,23.7,23.2,IMG_3757,96.33,,44:27.0,79.245491,1/28/2023 17:44,-52.35015,4.896607,20.58012243,31.65090703,1016098.414,543025.96,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.52380606,-0.870156504,5.16
225,Petit Matoury,23-Dt-061,27/07/2023,Frog swab,Wild,G05,DT146,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19324,0,19324,0,19440,0,19440,0.064128563,18346,1,18345,3,No,0,,462,28/01/2023,28,14:44,1.38,lightblue,Small,Inside soil hole,Male,1,2.81,3.61,35,30,8,0,1,20,FALSE,NA,23.7,23.2,IMG_3757,96.33,Duplicated indv (23-Dt-061 = 23-Dt-064),44:27.0,79.245491,1/28/2023 17:44,-52.35015,4.896607,20.58012243,31.65090703,1016098.414,543025.96,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.52380606,-0.870156504,5.16
226,Petit Matoury,23-Dt-042,27/07/2023,Frog swab,Wild,A03,DT91,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18466,0,18466,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,407,24/01/2023,24,13:52,1.38,lightblue,Small,Under fallen log,Female,0,3.8,3.36,100,2,2,0,1,40,FALSE,NA,23.1,24.5,IMG_3579,96.82,With eggs,54:32.0,89.921234,1/24/2023 16:54,-52.350324,4.896314,8.48786738,24.63415239,1016079.285,542993.3318,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.868766973,2.382541472,12.98
227,Petit Matoury,23-Dt-043,27/07/2023,Frog swab,Wild,B03,DT92,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18658,0,18658,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,392,24/01/2023,24,08:48,1.38,lightblue,Small,"On leaf litter, next to dead wood",Female,0,4.53,4.04,90,2,2,1,1,50,FALSE,NA,24,24.2,IMG_3551,93.15,,49:20.0,83.353378,1/24/2023 11:49,-52.350591,4.89671,14.39343922,2.553189672,1016049.281,543037.0421,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.6131157,-0.598824903,13.22
228,Petit Matoury,23-Dt-044,27/07/2023,Frog swab,Wild,C03,DT93,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17757,0,17757,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,415,25/01/2023,25,09:51,1.38,lightblue,Small,leaf litter,Male,1,2.82,3.26,80,10,1,1,0,25,FALSE,NA,22.5,24.3,IMG_3599,94.59,,53:19.0,80.535599,1/25/2023 12:53,-52.350727,4.896087,5.979478422,28.67740533,1016034.632,542967.8463,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.70257506,1.103023114,12.72
229,Petit Matoury,23-Dt-045,27/07/2023,Frog swab,Wild,D10,DT157,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18683,0,18683,0,17030,0,17030,0,17916,0,17916,3,No,0,Double swab (same than 23-Dt-086),417,25/01/2023,25,10:35,1.38,lightblue,Small,under tree root,Juvenile,NA,0.48,1.7,85,2,7,0,1,7,FALSE,NA,23.7,25,IMG_3602,95.34,,41:53.0,76.179749,1/25/2023 13:41,-52.35087,4.89665,12.44971926,4.21032198,1016018.292,543030.1727,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.762088411,NA,2.7
230,Petit Matoury,23-Dt-045,27/07/2023,Frog swab,Wild,D10,DT94,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18683,0,18683,0,17030,0,17030,0,17916,0,17916,3,No,0,Double swab (same than 23-Dt-086),417,25/01/2023,25,10:35,1.38,lightblue,Small,under tree root,Juvenile,NA,0.48,1.7,85,2,7,0,1,7,FALSE,NA,23.7,25,IMG_3602,95.34,,41:53.0,76.179749,1/25/2023 13:41,-52.35087,4.89665,12.44971926,4.21032198,1016018.292,543030.1727,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.762088411,NA,2.7
231,Petit Matoury,23-Dt-046,27/07/2023,Frog swab,Wild,H03,DT103,Bd,1213.035034,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16446,10581,5865,1540.577637,16673,12172,4501,NA,NA,NA,NA,2,Yes,1376.806336,,421,25/01/2023,25,12:30,1.38,lightblue,Small,leaf litter,Female,0,1.57,3.3,85,65,2,1,1,20,FALSE,NA,23.9,26.5,IMG_3610,94.31,"Very skinny, almost dead",29:57.0,78.132233,1/25/2023 15:29,-52.350723,4.895818,17.06734338,28.59458633,1016035.284,542938.0173,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.37781406,-1.814307527,3.44
232,Petit Matoury,23-Dt-068,27/07/2023,Frog swab,Wild,G11,DT168,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18026,0,18026,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,471,29/01/2023,29,15:25,1.38,lightblue,Small,Under dead wood,Juvenile,NA,0.41,1.29,100,25,1,0,1,70,FALSE,NA,24.8,25.2,IMG_3790,95.13,,34:20.0,90.278389,1/29/2023 18:34,-52.350822,4.896282,4.518178576,31.42555289,1016023.915,542989.3985,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,1.427187855,NA,4.56
233,Petit Matoury,23-Dt-038,27/07/2023,Frog swab,Wild,E02,DT87,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17784,0,17784,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,390,23/01/2023,23,13:45,1.38,lightblue,Small,Under woody structure,Female,0,3.7,3.67,80,3,0,1,0,40,FALSE,NA,24.4,26.4,IMG_3547,93.2,,54:04.0,87.719528,1/23/2023 16:54,-52.349675,4.895913,53.83226282,59.04494622,1016151.785,542949.362,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.658116711,0.148395794,13.3
234,Petit Matoury,23-Dt-039,27/07/2023,Frog swab,Wild,F02,DT88,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18203,0,18203,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,402,24/01/2023,24,11:15,1.38,lightblue,Small,"Leaf litter, next to log",Male,1,2.73,3.43,100,2,5,0,1,20,FALSE,NA,24.6,25.2,IMG_3570,95.06,,13:16.0,79.473907,1/24/2023 14:13,-52.350531,4.896667,15.29224984,9.980935853,1016055.988,543032.3198,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.588587153,-0.129885561,13.1
235,Petit Matoury,23-Dt-040,27/07/2023,Frog swab,Wild,G02,DT89,Bd,0.061298452,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19193,1,19192,0.07526762,15631,1,15630,NA,NA,NA,NA,2,No,0,,405,24/01/2023,24,13:10,1.38,lightblue,Small,Leaf litter,Female,0,2.04,3.32,75,15,6,0,0,15,FALSE,NA,24.2,24.7,IMG_3574,97,Very skinny,12:19.0,87.066078,1/24/2023 16:12,-52.350506,4.895849,28.99073596,26.47280356,1016059.398,542941.6227,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.482552303,-0.915933157,14.18
236,Petit Matoury,23-Dt-041,27/07/2023,Frog swab,Wild,H02,DT90,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19874,0,19874,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,407,24/01/2023,24,13:50,1.38,lightblue,Small,Under fallen log,Male,1,2.66,3.35,100,2,2,0,1,40,FALSE,NA,23.1,24.5,IMG_3579,96.82,Fungus?,54:32.0,89.921234,1/24/2023 16:54,-52.350324,4.896314,8.48786738,24.63415239,1016079.285,542993.3318,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.613314729,0.186042196,13.12
237,Petit Matoury,23-Dt-085,27/07/2023,Frog swab,Wild,C10,DT156,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,13013,0,13013,0,16639,0,16639,NA,NA,NA,NA,2,No,0,,504,03/02/2023,34,12:52,1.38,lightblue,Small,Leaf litter,Female,0,3.79,3.66,90,20,3,0,0,30,FALSE,NA,25.4,26.2,IMG_3929,96.46,,51:47.0,81.789108,02/03/2023 15:51,-52.350573,4.895711,37.48076521,10.4964319,1016052.052,542926.2668,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.679377273,0.331692809,2.88
238,Petit Matoury,23-Dt-087,27/07/2023,Frog swab,Wild,E10,DT158,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20173,0,20173,0,14306,0,14306,NA,NA,NA,NA,2,No,0,,509,03/02/2023,34,14:50,1.38,lightblue,Small,Inside palm roots,Female,0,2.21,3.21,90,0,3,1,0,70,FALSE,NA,25.3,25.8,IMG_3938,93.43,,50:44.0,89.865662,02/03/2023 17:50,-52.350578,4.896131,5.568645481,15.45045239,1016051.172,542972.841,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.575346449,0.041276929,3.4
239,Petit Matoury,23-Dt-088,27/07/2023,Frog swab,Wild,F10,DT159,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19638,0,19638,0,15974,0,15974,NA,NA,NA,NA,2,No,0,,508,03/02/2023,34,14:50,1.38,lightblue,Small,Leaf litter on palm roots,Juvenile,NA,0.34,1.48,90,0,3,1,0,70,FALSE,NA,25.3,25.8,IMG_3938,93.43,,50:41.0,89.891342,02/03/2023 17:50,-52.350582,4.896117,5.522371324,17.06558747,1016050.738,542971.2853,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.80064934,NA,3.2
240,Petit Matoury,23-Dt-089,27/07/2023,Frog swab,Wild,G10,DT160,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18566,0,18566,0,18163,0,18163,NA,NA,NA,NA,2,No,0,,511,03/02/2023,34,15:36,1.38,lightblue,Small,Inside hollow fallen log,Juvenile,NA,0.19,1.18,75,5,0,1,0,35,FALSE,NA,25,26.2,IMG_3942,96.07,,36:38.0,87.596344,02/03/2023 18:36,-52.350858,4.895913,2.498798645,46.49481894,1016020.194,542948.4486,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.852222296,NA,too low
241,Petit Matoury,23-Dt-176,03/08/2023,Frog swab,Wild,C04,DT297,Bd,559.7977295,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,12260,4642,7618,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,559.7977295,,737,23/02/2023,54,13:45,1.38,lightblue,Small,Tree roots,Female,0,3.77,3.5,100,0,1,1,0,35,FALSE,NA,24.3,24.1,IMG_4719,95.89,,55:22.0,89.2888,2/23/2023 16:55,-52.350767,4.896352,12.45578161,27.03149776,1016029.979,542997.204,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.767418951,1.279170312,too low
242,Petit Matoury,23-Dt-177,03/08/2023,Frog swab,Wild,D04,DT298,Bd,0.072776631,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16166,1,16165,0,19672,0,19672,NA,NA,NA,NA,2,No,0,,738,23/02/2023,54,14:35,1.38,lightblue,Small,Under fallen log,Male,1,2.58,3.45,65,15,3,1,1,10,TRUE,Tree root hole,24.7,25.1,IMG_4723,94.11,,59:44.0,72.1188,2/23/2023 17:59,-52.349425,4.89639,14.80955349,10.33886915,1016179.227,543002.4545,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.547123892,-0.505301362,too low
243,Petit Matoury,23-Dt-175,03/08/2023,Frog swab,Wild,B04,DT296,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16646,0,16646,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,736,23/02/2023,54,13:28,1.38,lightblue,Small,Under fallen log,Female,0,4.32,3.84,85,0,2,0,1,50,FALSE,NA,24.6,24.4,IMG_4718,95.69,,30:30.0,84.7922,2/23/2023 16:30,-52.350411,4.896258,8.955545907,14.37061339,1016069.651,542987.0542,17735,18,2111,35.18333333,51,41,2.47,44868,4,31.51014328,0.675535906,0.083336582,too low
244,Kaw,F1-sable-17,01/08/2023,Frog swab,Colony,B01,DT176,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19115,0,19115,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Female,0,3.11,30.74,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
245,Mataroni,F1-mata-01,01/08/2023,Frog swab,Colony,C01,DT177,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16958,0,16958,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Male,1,6.46,44.68,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
246,Mataroni,F1-mata-05,27/07/2023,Frog swab,Colony,E07,DT132,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16159,0,16159,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Female,0,4.04,42.32,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
247,Mataroni,F1-mata-02,27/07/2023,Frog swab,Colony,F07,DT133,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,15583,0,15583,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Female,0,3.83,39.11,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
248,Mataroni,F1-mata-03,27/07/2023,Frog swab,Colony,G07,DT136,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17904,0,17904,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Male,1,4.57,42.81,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
249,Petit Matoury,F1-petmat-03,27/07/2023,Frog swab,Colony,H07,DT137,Bd,0.069859594,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,16841,1,16840,0.073025078,16111,1,16110,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Female,0,2.19,33.12,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
250,Ouanary,F1-oua-18,27/07/2023,Frog swab,Colony,A01,DT18,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,15394,0,15394,0,14874,0,14874,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Female,0,3.67,37,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
251,Ouanary,F1-oua-13,27/07/2023,Frog swab,Colony,B01,DT19,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,19322,0,19322,0,18521,0,18521,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Male,1,2.44,32.2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
252,Ouanary,F1-oua-08,27/07/2023,Frog swab,Colony,C01,DT20,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,13719,0,13719,0,17706,0,17706,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Female,0,3.5,36.08,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
253,Ouanary,F1-oua-15,27/07/2023,Frog swab,Colony,D01,DT21,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18598,0,18598,0,15501,0,15501,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Female,0,3.41,37.9,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
254,Ouanary,F1-oua-04,27/07/2023,Frog swab,Colony,A05,DT22,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,18878,0,18878,0,19435,0,19435,NA,NA,NA,NA,2,No,0,,NA,,NA,,NA,,,,Male,1,2.93,34.95,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
255,Kaw,F1-sable-12,17/05/2023,Frog swab,Colony,H01,DT29,Bd,37.63243103,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,17693,557,17136,NA,NA,NA,NA,NA,NA,NA,NA,1,Yes,37.63243103,,NA,,NA,,NA,,,,Female,0,1.33,29.93,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
256,Kaw,F1-sable-10,17/05/2023,Frog swab,Colony,H02,DT30,Bd,0.28790608,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20434,5,20429,0.256395459,18356,4,18352,NA,NA,NA,NA,2,Yes,0.27215077,,NA,,NA,,NA,,,,Female,0,2,32.3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
257,Kaw,F1-sable-05,17/05/2023,Frog swab,Colony,H03,DT31,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,21279,0,21279,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Male,1,1.87,31.99,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
258,Kaw,F1-Kaw-05,17/05/2023,Frog swab,Colony,G03,DT41,Bd,0,Manual,DQ,ddPCR Supermix for Probes (No dUTP),FAM,20268,0,20268,NA,NA,NA,NA,NA,NA,NA,NA,1,No,0,,NA,,NA,,NA,,,,Female,0,4.47,36.6,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA
